"baseMean.AR" "log2FoldChange.AR" "lfcSE.AR" "stat.AR" "pvalue.AR" "padj.AR" "baseMean.HOX" "log2FoldChange.HOX" "lfcSE.HOX" "stat.HOX" "pvalue.HOX" "padj.HOX"
"ACKR3" 3831.36814245572 1.03527836907625 0.086100212051206 12.0241094001086 2.65434684945416e-33 8.91578164092189e-31 44.8799274105965 0.173166270599616 0.256362351129695 0.675474654669596 0.499374248833911 0.797070998509955
"ACKR4" 100.489264875039 -0.305513574450582 0.38965134163452 -0.784069094100908 0.43299956893752 0.66001392245019 0 0 NA NA NA 1
"ACLY" 16991.1040790529 -0.0430486325288554 0.151944847279711 -0.28331748854641 0.776933472349639 0.899371709284053 132.173755482942 0.606937793974043 0.141786818777397 4.28063623408411 1.86359762611456e-05 0.000393155030673308
"ACMSD" 115.22307031428 0.0269794978394987 0.407813824456718 0.0661564081978837 0.947253301922337 0.981059363474902 0 0 NA NA NA 1
"ACO1" 2050.25673860921 0.0498958125452994 0.127947296500392 0.389971604793905 0.696557544031873 0.854317828814998 14.2534437589813 0.171480385649636 0.386536168522918 0.443633480160263 0.657307595789435 0.873290342385869
"ACO2" 10928.5493681927 -0.0762280331350412 0.106793593001022 -0.713788449221967 0.475358003233644 0.697118141853185 86.5692002817804 0.413809976400739 0.166163504507709 2.49037824296454 0.012760721021004 0.0815724981025529
"ACOT1" 913.04478921322 -0.259184622707604 0.130622465534849 -1.98422699836772 0.0472305400860298 0.156316254997516 6.37784925578421 0.303087082555832 0.574014816985268 0.528012646341863 0.597490558535881 1
"ACOT11" 759.81449826462 0.167745058004446 0.137034735205331 1.22410611990529 0.220912197684582 0.441042069611126 1.99959806772593 0.0192779953192275 1.00625904321532 0.0191580840432778 0.984714995547786 1
"ACOT12" 1.49795587545734 1.81991790684323 2.73603188757763 0.665166921155481 0.505943735328172 1 0 0 NA NA NA 1
"ACOT13" 1209.46203408042 0.10931219596949 0.275057676688118 0.397415543116934 0.691061055527606 0.850960655455974 4.12419613545187 0.106466403417576 0.709017895487394 0.15016038959692 0.880638076020476 1
"ACOT2" 2786.34197906987 -0.143410164635449 0.144845025787239 -0.990093818244762 0.322128264603725 0.555846421827413 32.5058198818706 0.241660123060951 0.264089550187552 0.915068857852681 0.360155482586182 0.699278405382563
"ACOT4" 6.32058595158082 0.0141368761044036 0.88623441963983 0.015951621592568 0.987272987154188 0.994909913692425 0 0 NA NA NA 1
"ACOT6" 0.659146039837112 -2.83777359211925 3.97309113209934 -0.714248301326981 0.475073654207224 1 0 0 NA NA NA 1
"ACOT7" 2550.44996124246 -0.0297953748845872 0.0978659111531874 -0.304451003761148 0.760784315362376 0.889996442136038 33.3234610766394 -0.427479927808155 0.258964100911371 -1.65073045377227 0.0987936264764122 0.345938594339228
"ACOT8" 1112.41826034818 -0.0371981089007773 0.191457507654766 -0.19428911070885 0.845949511574595 0.935289932014016 14.7445535483037 0.0681248098633686 0.380083309418023 0.179236520455687 0.857751988842832 0.953704245806463
"ACOT9" 1294.2057032564 -0.05851573292819 0.10232705478239 -0.571850064996306 0.567423556151552 0.770496091574351 12.3821337548794 0.282043398234364 0.421828795726019 0.668620542485565 0.503737565090688 0.801061956320251
"ACOX1" 2598.44277586302 -0.185861464727725 0.136053426178519 -1.36609176224531 0.171910163576424 0.375493498714044 18.8961007439406 0.462906508997941 0.342456841590554 1.35172218153959 0.176464206410038 0.488344229266721
"ACOX2" 34.4845068823116 0.765743537121207 0.549937913045126 1.3924181602267 0.163795808366368 0.364562868557713 0 0 NA NA NA 1
"ACOX3" 1311.23089226806 0.00143979788094936 0.113588275923382 0.0126755853035443 0.989886617008208 0.995497198653433 9.15294918754509 1.52642109612405 0.51814627823666 2.94592697127676 0.00321988411406334 0.0281794471312191
"ACOXL" 261.164314011545 -0.0577349572820249 0.512221279307687 -0.112714874633984 0.910256608151768 0.966954293445516 0.497949761083552 0.0189451071808323 2.20369212696182 0.00859698455562005 0.993140683246942 1
"ACP1" 3322.98210683077 -0.0743343120777258 0.0907996308720659 -0.818663152744098 0.412978624957184 0.642939769354402 52.9906949996767 0.0603162127708803 0.205182195295113 0.293964165283092 0.768785286117042 0.924427992505539
"ACP5" 40.9123895474282 -0.413048485735732 0.420154515912538 -0.98308710270227 0.325564571358631 0.558722457662648 0 0 NA NA NA 1
"ACP6" 1383.5634498533 -0.0593698727082578 0.111909706528999 -0.530515846656013 0.595754324922738 0.791015435454607 9.12987754769879 0.45731575456048 0.483301601260206 0.946232649277453 0.344029936857521 0.684029929941741
"ACPP" 829.675622679934 1.6383124755403 0.223542408240261 7.32886653784037 2.32107386226172e-13 1.41477965496238e-11 3.60758101119017 -2.62486652720234 0.954266864984734 -2.75066296810414 0.00594747997190626 1
"ACR" 3.15651676548781 -0.144335490048906 1.98204056888163 -0.072821662843333 0.941948032265503 1 0 0 NA NA NA 1
"ACRBP" 13.8284199506649 0.254679175517597 0.78487565036587 0.324483471233792 0.745572033948703 0.882077550639958 0 0 NA NA NA 1
"ACRV1" 214.848920454044 -0.114709448299754 0.278390364942308 -0.412045324641626 0.680306202364337 0.843622030395709 0.124419048590768 -0.702071475933179 3.5338115409304 -0.198672585620775 0.842518870024509 1
"ACSBG1" 1084.59398819392 -0.654609679673427 0.090307639858681 -7.24866335448254 4.20904583429541e-13 2.47941069350827e-11 1.49635542932841 -0.980733172035619 1.19719473975393 -0.81919268392141 0.412676488361179 1
"ACSBG2" 246.420767003372 -0.323778534680523 0.221337953215297 -1.46282429188989 0.143515464263713 0.334911845429599 0 0 NA NA NA 1
"ACSF2" 372.640350446185 0.951742203855442 0.336410013300167 2.82911377850764 0.00466771012283323 0.0259743178389736 0.999799033862967 0.0192769371053175 1.4035278561527 0.0137346309307738 0.989041694562375 1
"ACSF3" 1654.12064721452 0.0371774662993835 0.153575393912621 0.242079576371044 0.808718503303732 0.916989083649789 13.752021708782 0.17667436512268 0.393357908081995 0.449144053018129 0.653327743308785 0.871734369950696
"ACSL1" 6704.41778125709 0.309792994644133 0.25745577407472 1.20328625666878 0.228865565523545 0.451462296996012 87.2609501320874 1.42251878400802 0.183778175706614 7.74041193160469 9.9095223974026e-15 1.12134069233766e-12
"ACSL3" 6680.87235303932 -1.08819859468225 0.165883746839363 -6.5600073269145 5.38051345262582e-11 2.35296858383944e-09 184.118489853437 1.09476689319816 0.141259915113853 7.75001805937516 9.18794808027026e-15 1.05825473424541e-12
"ACSL4" 344.369700659736 0.19266387613492 0.448057105413179 0.429998484137984 0.667196743870538 0.836220625236915 0.871556395465441 -2.28932000554191 1.70350265848549 -1.34388989306142 0.178983994773587 1
"ACSL5" 31.2600738345196 -0.0445164904216379 0.662966773038597 -0.0671473929494294 0.946464364885873 0.980692631166532 0.24918758579112 -1.42629379524738 3.20921662464478 -0.444436746430369 0.656726851064749 1
"ACSL6" 39.5194095922374 1.00960400184996 0.663724735158904 1.52111854262632 0.128230092035402 0.310613537399181 0.125 0.740601044466095 3.5338115409304 0.209575704841098 0.833998843257829 1
"ACSM1" 49.3253347245782 -1.23648676261199 0.457877931559175 -2.70047250017374 0.00692410609841575 0.0356293555983343 0.875379985272199 0.434813236855135 1.53681445192639 0.282931512200513 0.777229337858116 1
"ACSM2A" 0 0 NA NA NA 1 0 0 NA NA NA 1
"ACSM2B" 0 0 NA NA NA 1 0 0 NA NA NA 1
"ACSM3" 5033.81553968685 -0.14784717282581 0.0885068610345443 -1.6704600196826 0.0948283832333367 0.25499160042662 27.1438869263876 0.434145975637805 0.283747383333602 1.5300439797444 0.126005843182511 0.398652419947852
"ACSM4" 5.00194128874044 0.201923006539008 1.42917293506006 0.141286615206243 0.887643523063529 1 0 0 NA NA NA 1
"ACSM5" 0 0 NA NA NA 1 0 0 NA NA NA 1
"ACSS1" 23.46148291539 -0.901152304817822 0.822726130997568 -1.09532476344851 0.27337438231087 0.504413437767848 0.125810678756716 0.740601044466095 3.5338115409304 0.209575704841098 0.833998843257829 1
"ACSS2" 2180.71200608195 -0.00414639243295294 0.0840533621832592 -0.0493304767977356 0.960655932104418 0.985693175622803 20.7461327472656 0.158335374715167 0.321823850562456 0.491993910452697 0.622723648432672 0.861162835440519
"ACSS3" 1104.24351619033 -0.025757749083135 0.255944481358884 -0.100638032695136 0.91983780423192 0.970507485385847 0 0 NA NA NA 1
"ACTA1" 9.14641616551206 0.0672281455935014 0.932765966962915 0.0720739692212358 0.942543041888846 0.979597994723391 0 0 NA NA NA 1
"ACTA2" 161.785412762791 -0.16060785126328 0.246418198038382 -0.651769441306702 0.514549917968417 0.729061169894759 4.12705705312503 0.640209925912633 0.726668742869052 0.881020316609381 0.378306823700423 1
"ACTB" 81518.1392893237 0.0867293375774594 0.0955981854353447 0.907227864027989 0.364286311672883 0.597629429739146 1220.36197414908 0.347186553320567 0.0694274088986395 5.00071310204651 5.71186554084251e-07 2.00225721404534e-05
"ACTBL2" 0.167321196417648 0.975151973969415 4.0804728567969 0.238980139849501 0.811120982713875 1 0 0 NA NA NA 1
"ACTC1" 0.166552498881943 0.975151973969414 4.0804728567969 0.2389801398495 0.811120982713876 1 0 0 NA NA NA 1
"ACTG1" 47021.8327306514 -0.202465355466675 0.0542996444624273 -3.72866816111054 0.000192494436187549 0.00191850357581618 913.296404823682 -0.471351441996325 0.0836658847693909 -5.63373522309023 1.76347706110096e-08 8.78365928272557e-07
"ACTG2" 18.0174144697794 1.26495370032216 1.04201570013182 1.21394879190605 0.224767279318506 0.446158902535591 0.374998264547837 0.740620540692523 2.54216853856928 0.291334161939295 0.770795762569383 1
"ACTL10" 765.544197647562 0.100060934071133 0.135342278374542 0.739317641707109 0.459714139236366 0.683620041531609 4.3666974783109 -0.566306272477237 0.702664106204786 -0.805941654734519 0.420276491675043 1
"ACTL6A" 4066.78733182129 -0.213034039311832 0.166486888414627 -1.27958448464291 0.200691309388708 0.415765700531955 39.171825866767 -0.713004630099223 0.24129430448843 -2.95491694928677 0.00312753229507571 0.027748747081649
"ACTL6B" 12.4589850515712 -0.0210368427428466 0.915430228667041 -0.0229802797461456 0.981666003278495 0.993276977623917 0 0 NA NA NA 1
"ACTL7A" 0.165275494106164 -0.948401377673075 4.0804728567969 -0.232424380937447 0.816208414104917 1 0 0 NA NA NA 1
"ACTL7B" 0.498380491870049 0.904932053863851 4.03813654404813 0.224096447456103 0.822682256712463 1 0 0 NA NA NA 1
"ACTL8" 41.3488044060427 -1.64372612855025 0.436288715167301 -3.76751923991419 0.000164877837180159 0.00168692573918547 0.621556395465441 -1.70207121976929 1.85890729043351 -0.915629966340256 0.359861008607542 1
"ACTL9" 0.333104997763886 1.86671306694357 4.03813723143507 0.462270834287665 0.643887112162618 1 0 0 NA NA NA 1
"ACTN1" 4889.5107603107 0.165218254113382 0.129029063959846 1.28047316660995 0.200378776033455 0.415414279348674 42.9194901534045 0.451929469027141 0.232400565204984 1.94461432840547 0.0518214134927146 0.224678341079709
"ACTN2" 2.00255563591851 0.0113310713242181 2.6744359503685 0.00423680788566158 0.9966195265145 1 0 0 NA NA NA 1
"ACTN4" 14102.5234415286 -0.0445123518258068 0.0811819105781437 -0.548303821735758 0.583483303673835 0.781890409566152 116.993915526818 0.22470725043632 0.176845821126918 1.27063930040537 0.203856998872846 0.529530355675146
"ACTR10" 2340.66878481025 -0.0351278855139397 0.109003360727902 -0.32226424285786 0.747252519373401 0.882766062765016 20.0101655773324 0.345216590795936 0.328467692400375 1.05099100697899 0.293262720186949 0.635172782137617
"ACTR1A" 5406.41526600176 0.113965388936497 0.0908976549972247 1.25377699721711 0.209923072331588 0.427840891156569 35.129214096116 0.17329812393242 0.249994483742471 0.693207791380474 0.488179159317991 0.789694861269075
"ACTR1B" 3065.72863073051 -0.0844449225538089 0.174892462019935 -0.482839120557315 0.629209971283769 0.812144372222783 29.2151907338081 -0.302972843378719 0.274973478971653 -1.10182569065125 0.270537459180152 0.612527855467932
"ACTR2" 6642.93421619417 -0.263869398288723 0.0883035465333011 -2.988208386276 0.00280618149906238 0.0174276897426034 45.8880199896904 0.263555614632928 0.220717160529663 1.19408755531497 0.232443720704922 0.567345378394626
"ACTR3" 6213.62034368118 -0.474173824326608 0.079469592243205 -5.96673282122134 2.42051269020706e-09 8.06173709710947e-08 100.930299369649 0.382278717410055 0.161016037286306 2.37416547974236 0.0175886657973582 0.104268658594129
"ACTR3B" 1327.89319035418 0.0415205835613283 0.0845770860655437 0.490920005557434 0.623483026950747 0.807856742159507 8.74657175933477 0.101500593774349 0.491096529196263 0.206681553910524 0.83625856420298 0.951078237442324
"ACTR3C" 604.37344798266 -0.244483922587236 0.221368855434377 -1.10441878604604 0.269411515324195 0.499553628426481 5.13148854346997 0.517668693109492 0.651475662512268 0.794609411982054 0.426840741696878 1
"ACTR5" 934.19882413125 -0.113247401464588 0.11105808852395 -1.01971322368083 0.307864488294187 0.541231255757274 5.11282672782549 -0.625049560294432 0.649460583537897 -0.962413387567746 0.335841991435861 1
"ACTR6" 1803.55318154547 -0.152347588870249 0.127936687695354 -1.19080454257987 0.233730325188264 0.457348169326985 12.9932905099193 0.074891700995108 0.406600252474763 0.184190001209496 0.853864403166422 0.953704245806463
"ACTR8" 1517.25854142075 0.211084605511706 0.0955003201748294 2.2103025950623 0.0270841686479667 0.103932370064524 10.2461680149792 -0.121111132205409 0.454985330045358 -0.266186894846336 0.790095275445351 0.930216795975673
"ACTRT1" 4.46717742186503 -5.59812432824965 1.74917101439166 -3.20044425741676 0.00137215908316778 1 0 0 NA NA NA 1
"ACTRT2" 0.164786509959278 -0.948401377673075 4.0804728567969 -0.232424380937447 0.816208414104917 1 0 0 NA NA NA 1
"ACTRT3" 213.604652961446 0.514019531839287 0.437863091779738 1.17392751636134 0.240424059814702 0.465315021735283 0.873175940897371 -2.28822312708255 1.68058099103341 -1.36156670775831 0.173334667897556 1
"ACVR1" 393.330126403088 0.682705027192351 0.144051127637195 4.73932442175534 2.14431948785888e-06 3.81220402644462e-05 4.49575253091731 -0.141183031976803 0.681120642273742 -0.207280506879809 0.835790796814485 1
"ACVR1B" 2768.86357999431 0.116904281863995 0.11135578708261 1.04982673039945 0.293797783171894 0.525738911937284 9.99416674882291 -0.197943076237573 0.460854509801329 -0.429513158768708 0.667549819801901 0.878510543900994
"ACVR1C" 22.1228988870074 -0.00843909029163852 0.489519461154911 -0.0172395399188592 0.986245518576066 0.994838523030669 0 0 NA NA NA 1
"ACVR2A" 668.640996193389 0.0946671873119425 0.108612409248113 0.871605629294956 0.383423558632772 0.615060741454927 4.498996904767 0.0198313842896802 0.681410590159393 0.0291034283530013 0.976782101527226 1
"ACVR2B" 645.750989996282 0.00583595375370056 0.155944303417972 0.0374233211844786 0.970147478076405 0.989322605105935 0.496556395465441 -2.42341829007407 2.06180019399969 -1.17538949561009 0.239838924092082 1
"ACVRL1" 1.8339266109867 1.42971983269969 1.70879013970181 0.836685441636023 0.402769404509614 1 0 0 NA NA NA 1
"ACY1" 5160.86121844896 0.0813410366157276 0.246998708732478 0.329317659323585 0.741915597668306 0.880042328054371 108.046982371852 0.381839036665058 0.148546116926785 2.57050836847695 0.0101549373251908 0.0680866379911445
"ACY3" 1.99346750977542 0.0165016986522576 1.67588835504079 0.00984653816742822 0.992143726168998 1 0 0 NA NA NA 1
"ACYP1" 695.90558933036 -0.438126256033936 0.147526847500475 -2.9698069433262 0.00297986953120704 0.0182550253353378 3.8638401081714 -0.644006597631412 0.750431997453688 -0.858181154077397 0.390792440757598 1
"ACYP2" 681.705197192626 0.207840322552606 0.240972896843567 0.862504975767169 0.388409696168705 0.61992626612923 13.8926723488286 0.625792659527915 0.398046946662889 1.57215791949764 0.11591393182523 0.379550273359796
"ADA" 777.392472087693 0.0301655685426397 0.100654140199772 0.299695258265274 0.764409615813357 0.89181369479232 9.87681566388859 0.0560820642347308 0.463789793426154 0.120921298893699 0.903753371881447 0.961739742271078
"ADAD1" 0.167321196417648 0.975151973969415 4.0804728567969 0.238980139849501 0.811120982713875 1 0 0 NA NA NA 1
"ADAD2" 1.83051240366883 -1.41188715560567 2.66266157297 -0.530254077325649 0.595935781837058 1 0 0 NA NA NA 1
"ADAL" 860.457445893884 -0.313447703590733 0.127307953103287 -2.46212193307694 0.0138117702161882 0.0612834222605294 3.86913298548538 -0.449893914456013 0.738655828602164 -0.609071095136952 0.542477315698615 1
"ADAM10" 6696.81102313111 0.443406161057874 0.077743320452288 5.70346312041042 1.17397447446403e-08 3.32142204809385e-07 41.1585620052343 0.488836511362142 0.247041698712248 1.97876113186679 0.0478429065298213 0.21325967319789
"ADAM11" 551.78353469059 0.701558923077265 0.164951076459057 4.25313334194214 2.10799967123531e-05 0.000290139414209171 1.24774879494652 -0.565348079101645 1.28754663445922 -0.439089399926159 0.660596759471986 1
"ADAM12" 12.3165378530241 0.482080261193171 0.811710883437639 0.59390636620706 0.552574740808155 0.758828934684964 0 0 NA NA NA 1
"ADAM15" 12948.795587966 0.348822737682309 0.0891799072691462 3.91144988107643 9.17436963685907e-05 0.00103454123897924 99.8916781290839 0.712249249189669 0.156973186588418 4.53739434529783 5.69535477903818e-06 0.000145773961606334
"ADAM17" 1424.97942826854 0.0859499237282697 0.105822759051201 0.812206414753218 0.416673199328565 0.646107435202834 3.36852153741353 -0.522048736072756 0.790877779358437 -0.660087752745113 0.509197517614282 1
